titulo,url
"Bandos de Vizcaya, Los","https://etso.es/informes/analisis-estilometrico-los-bandos-de-vizcaya"
"Baños de Argel, Los","https://etso.es/informes/analisis-estilometrico-los-banos-de-argel"
"Barba a barba honra se cata","https://etso.es/informes/analisis-estilometrico-barba-barba-honra-se-cata"
"Barlaán y Josafat (Autógrafo)","https://etso.es/informes/analisis-estilometrico-barlaan-y-josafat-autografo"
"Barlaán y Josafat (Parte Veinticuatro)","https://etso.es/informes/analisis-estilometrico-barlaan-y-josafat-parte-veinticuatro"
"Barracas del grao de Valencia, Las","https://etso.es/informes/analisis-estilometrico-las-barracas-del-grao-de-valencia"
"Bartolomé Romero","https://etso.es/informes/analisis-estilometrico-bartolome-romero"
"Bartolomé Romero (Segunda parte)","https://etso.es/informes/analisis-estilometrico-bartolome-romero-segunda-parte"
"Bartolomé Romero Francisca Paula","https://etso.es/informes/analisis-estilometrico-bartolome-romero-francisca-paula"
"Basta callar","https://etso.es/informes/analisis-estilometrico-basta-callar"
"Basta intentarlo","https://etso.es/informes/analisis-estilometrico-basta-intentarlo"
"Bastardo de Ceuta, El","https://etso.es/informes/analisis-estilometrico-el-bastardo-de-ceuta"
"Bastardo Mudarra, El","https://etso.es/informes/analisis-estilometrico-el-bastardo-mudarra"
"Batalla de Alvís, La","https://etso.es/informes/analisis-estilometrico-la-batalla-de-alvis"
"Batalla de las Navas y el rey don Alfonso el Bueno, La","https://etso.es/informes/analisis-estilometrico-la-batalla-de-las-navas-y-el-rey-don-alfonso-el-bueno"
"Batalla de los dos, comedia de San Luis Beltrán, La","https://etso.es/informes/analisis-estilometrico-la-batalla-de-los-dos-comedia-de-san-luis-beltran"
"Batalla de Pavía, La","https://etso.es/informes/analisis-estilometrico-la-batalla-de-pavia"
"Batalla del amor, La","https://etso.es/informes/analisis-estilometrico-la-batalla-del-amor"
"Batalla del honor, La","https://etso.es/informes/analisis-estilometrico-la-batalla-del-honor"
"Batalla del Jordán, La","https://etso.es/informes/analisis-estilometrico-la-batalla-del-jordan"
"Batuecas del duque de Alba, Las","https://etso.es/informes/analisis-estilometrico-las-batuecas-del-duque-de-alba"
"Bautismo de Cristo, El","https://etso.es/informes/analisis-estilometrico-el-bautismo-de-cristo"
"Bautismo del príncipe de Marruecos, El","https://etso.es/informes/analisis-estilometrico-el-bautismo-del-principe-de-marruecos"
"Belardo el furioso","https://etso.es/informes/analisis-estilometrico-belardo-el-furioso"
"Belides, Las - Fábula de Hipermenestra y Linceo","https://etso.es/informes/analisis-estilometrico-las-belides"
"Belígera española, La","https://etso.es/informes/analisis-estilometrico-la-beligera-espanola"
"Bella Aurora, La","https://etso.es/informes/analisis-estilometrico-la-bella-aurora"
"Bella malmaridada, La","https://etso.es/informes/analisis-estilometrico-la-bella-malmaridada"
"Bellaco sois, Gómez","https://etso.es/informes/analisis-estilometrico-bellaco-sois-gomez"
"Benavides, Los","https://etso.es/informes/analisis-estilometrico-los-benavides"
"Benjamín de la Iglesia, El","https://etso.es/informes/analisis-estilometrico-el-benjamin-de-la-iglesia"
"Bernardo del Carpio (Segunda parte)","https://etso.es/informes/analisis-estilometrico-bernardo-del-carpio-segunda-parte"
"Bernardo del Carpio en Francia","https://etso.es/informes/analisis-estilometrico-bernardo-del-carpio-segunda-parte-0"
"Bien vengas mal, si vienes solo","https://etso.es/informes/analisis-estilometrico-bien-vengas-mal-si-vienes-solo"
"Bizarrías de Belisa, Las","https://etso.es/informes/analisis-estilometrico-las-bizarrias-de-belisa"
"Blanca niña, La","https://etso.es/informes/analisis-estilometrico-la-blanca-nina"
"Blasón de don Ramiro y libertad del fuero de las cien doncellas, El","https://etso.es/informes/analisis-estilometrico-el-blason-de-don-ramiro-y-libertad-del-fuero-de-las-cien-doncellas"
"Blasón de los Chaves de Villalba, El","https://etso.es/informes/analisis-estilometrico-el-blason-de-los-chaves-de-villalba"
"Boba para los otros y discreta para sí, La","https://etso.es/informes/analisis-estilometrico-la-boba-para-los-otros-y-discreta-para-si"
"Bobo del colegio, El","https://etso.es/informes/analisis-estilometrico-el-bobo-del-colegio"
"Boda de Juan Rana, La","https://etso.es/informes/analisis-estilometrico-la-boda-de-juan-rana"
"Boda entre dos maridos, La","https://etso.es/informes/analisis-estilometrico-la-boda-entre-dos-maridos"
"Bodas de Bato y Menga, Las","https://etso.es/informes/analisis-estilometrico-las-bodas-de-bato-y-menga"
"Bodas de Fineo, Las","https://etso.es/informes/analisis-estilometrico-las-bodas-de-fineo"
"Bodas de Rugero y Bradamante, Las","https://etso.es/informes/analisis-estilometrico-las-bodas-de-rugero-y-bradamante"
"Bodas entre el Alma y el Amor divino","https://etso.es/informes/analisis-estilometrico-bodas-entre-el-alma-y-el-amor-divino"
"Borracho, El","https://etso.es/informes/analisis-estilometrico-el-borracho"
"Bras Gil y Berenguella","https://etso.es/informes/analisis-estilometrico-bras-gil-y-berenguella"
"Brasil restituido, El","https://etso.es/informes/analisis-estilometrico-el-brasil-restituido"
"Bruto ateniense, El","https://etso.es/informes/analisis-estilometrico-el-bruto-ateniense"
"Bruto de Babilonia, Nabucodonosor, El","https://etso.es/informes/analisis-estilometrico-el-bruto-de-babilonia-nabucodonosor"
"Buen caballero maestre de Calatrava, El","https://etso.es/informes/analisis-estilometrico-el-buen-caballero-maestre-de-calatrava"
"Buen ladrón y muerte de Cristo, El","https://etso.es/informes/analisis-estilometrico-el-buen-ladron-y-muerte-de-cristo"
"Buen pagador es Dios, El","https://etso.es/informes/analisis-estilometrico-el-buen-pagador-es-dios"
"Buen vecino, El","https://etso.es/informes/analisis-estilometrico-el-buen-vecino"
"Buena guarda, La","https://etso.es/informes/analisis-estilometrico-la-buena-guarda"
"Bueno es callar","https://etso.es/informes/analisis-estilometrico-bueno-es-callar"
"Burgalesa de Lerma, La","https://etso.es/informes/analisis-estilometrico-la-burgalesa-de-lerma"
"Burla del doctor Juan Rana, La","https://etso.es/informes/analisis-estilometrico-la-burla-del-doctor-juan-rana"
"Burlado burlador, El","https://etso.es/informes/analisis-estilometrico-el-burlado-burlador"
"Burlador de Sevilla, El","https://etso.es/informes/analisis-estilometrico-el-burlador-de-sevilla"
"Burladora burlada, La","https://etso.es/informes/analisis-estilometrico-la-burladora-burlada"
"Burlas de amor, Las","https://etso.es/informes/analisis-estilometrico-las-burlas-de-amor"
"Burlas veras, Las","https://etso.es/informes/analisis-estilometrico-las-burlas-veras-0"
"Burlas veras, Las","https://etso.es/informes/analisis-estilometrico-las-burlas-veras"
"Burlas y enredos de Benito, Las","https://etso.es/informes/analisis-estilometrico-las-burlas-y-enredos-de-benito"
"Caballero asicio, El","https://etso.es/informes/analisis-estilometrico-el-caballero-asicio"
"Caballero bobo, El","https://etso.es/informes/analisis-estilometrico-el-caballero-bobo"
"Caballero dama, El","https://etso.es/informes/analisis-estilometrico-el-caballero-dama"
"Caballero de Gracia, El","https://etso.es/informes/analisis-estilometrico-el-caballero-de-gracia"
"Caballero de Illescas, El","https://etso.es/informes/analisis-estilometrico-el-caballero-de-illescas"
"Caballero de la ardiente espada, El","https://etso.es/informes/analisis-estilometrico-el-caballero-de-la-ardiente-espada"
"Caballero de la cruz bermeja, El","https://etso.es/informes/analisis-estilometrico-el-caballero-de-la-cruz-bermeja"
"Caballero de Olmedo, El","https://etso.es/informes/analisis-estilometrico-el-caballero-de-olmedo"
"Caballero de Olmedo, El - Viuda por casar, La","https://etso.es/informes/analisis-estilometrico-el-caballero-de-olmedo-la-viuda-por-casar"
"Caballero de Olmedo, El (Burlesca)","https://etso.es/informes/analisis-estilometrico-el-caballero-de-olmedo-burlesca"
"Caballero del Febo, El","https://etso.es/informes/analisis-estilometrico-el-caballero-del-febo"
"Caballero del milagro, El","https://etso.es/informes/analisis-estilometrico-el-caballero-del-milagro"
"Caballero del sacramento, El","https://etso.es/informes/analisis-estilometrico-el-caballero-del-sacramento"
"Caballero del sol, El","https://etso.es/informes/analisis-estilometrico-el-caballero-del-sol"
"Caballero sastre, El","https://etso.es/informes/analisis-estilometrico-el-caballero-sastre"
"Caballero, El","https://etso.es/informes/analisis-estilometrico-el-caballero"
"Cabellos de Absalón, Los","https://etso.es/informes/analisis-estilometrico-los-cabellos-de-absalon"
"Cada cual a su negocio o Hacer cada uno lo que debe","https://etso.es/informes/analisis-estilometrico-cada-cual-su-negocio-hacer-cada-uno-lo-que-debe"
"Cada cual con su cada cual","https://etso.es/informes/analisis-estilometrico-cada-cual-con-su-cada-cual"
"Cada cual lo que le toca","https://etso.es/informes/analisis-estilometrico-cada-cual-lo-que-le-toca"
"Cada loco con su tema","https://etso.es/informes/analisis-estilometrico-cada-loco-con-su-tema"
"Cada uno con su igual","https://etso.es/informes/analisis-estilometrico-cada-uno-con-su-igual"
"Cada uno es linaje aparte","https://etso.es/informes/analisis-estilometrico-cada-uno-es-linaje-aparte"
"Cada uno para sí","https://etso.es/informes/analisis-estilometrico-cada-uno-para-si"
"Cadenas del demonio, Las","https://etso.es/informes/analisis-estilometrico-las-cadenas-del-demonio"
"Caer para levantar","https://etso.es/informes/analisis-estilometrico-caer-para-levantar"
"Caín de Cataluña, El","https://etso.es/informes/analisis-estilometrico-el-cain-de-cataluna"
"Calamita","https://etso.es/informes/analisis-estilometrico-calamita"
"Callar hasta la ocasión","https://etso.es/informes/analisis-estilometrico-callar-hasta-la-ocasion"
"Callar siempre es lo mejor","https://etso.es/informes/analisis-estilometrico-callar-siempre-es-lo-mejor"
"Calumnia en los milagros, La","https://etso.es/informes/analisis-estilometrico-la-calumnia-en-los-milagros"
"Campana de Aragón, La","https://etso.es/informes/analisis-estilometrico-la-campana-de-aragon-0"
"Campana de Aragón, La","https://etso.es/informes/analisis-estilometrico-la-campana-de-aragon"
"Campo de la verdad, El","https://etso.es/informes/analisis-estilometrico-el-campo-de-la-verdad"
"Canas en el papel y dudoso en la venganza, Las","https://etso.es/informes/analisis-estilometrico-las-canas-en-el-papel-y-dudoso-en-la-venganza"
"Canas en el papel y dudoso en la venganza, Las","https://etso.es/informes/analisis-estilometrico-las-canas-en-el-papel-y-dudoso-en-la-venganza-0"
"Cantares, Los","https://etso.es/informes/analisis-estilometrico-los-cantares"
"Canto junto al encanto, El","https://etso.es/informes/analisis-estilometrico-el-canto-junto-al-encanto"
"Capeadora, La (Primera parte)","https://etso.es/informes/analisis-estilometrico-la-capeadora-primera-parte"
"Capeadora, La (Segunda parte)","https://etso.es/informes/analisis-estilometrico-la-capeadora-segunda-parte"
"Capellán de la Virgen, El","https://etso.es/informes/analisis-estilometrico-el-capellan-de-la-virgen"
"Capitán Chinchilla, El","https://etso.es/informes/analisis-estilometrico-el-capitan-chinchilla"
"Capitán Jepté, El - Hija de Jepté, La","https://etso.es/informes/analisis-estilometrico-el-capitan-jepte-la-hija-de-jepte"
"Capuchino de Escocia, El","https://etso.es/informes/analisis-estilometrico-el-capuchino-de-escocia"
"Capuchino escocés y segundo San Alejo, El","https://etso.es/informes/analisis-estilometrico-el-capuchino-escoces-y-segundo-san-alejo"
"Capuchino español, El","https://etso.es/informes/analisis-estilometrico-el-capuchino-espanol"
"Carbonera, La","https://etso.es/informes/analisis-estilometrico-la-carbonera"
"Carboneros de Francia y la reina Sevilla, Los","https://etso.es/informes/analisis-estilometrico-los-carboneros-de-francia-y-la-reina-sevilla"
"Carboneros de Francia, Los","https://etso.es/informes/analisis-estilometrico-los-carboneros-de-francia"
"Cárcel de Sevilla, La","https://etso.es/informes/analisis-estilometrico-la-carcel-de-sevilla"
"Cardenal de Belén, El","https://etso.es/informes/analisis-estilometrico-el-cardenal-de-belen"
"Carlos Quinto en Francia","https://etso.es/informes/analisis-estilometrico-carlos-quinto-en-francia"
"Carlos Quinto sobre Túnez","https://etso.es/informes/analisis-estilometrico-carlos-quinto-sobre-tunez"
"Carnaval, El","https://etso.es/informes/analisis-estilometrico-el-carnaval"
"Carnestolendas de Barcelona, Las","https://etso.es/informes/analisis-estilometrico-las-carnestolendas-de-barcelona"
"Carnestolendas, Las","https://etso.es/informes/analisis-estilometrico-las-carnestolendas"
"Casa con dos puertas mala es de guardar","https://etso.es/informes/analisis-estilometrico-casa-con-dos-puertas-mala-es-de-guardar"
"Casa de Austria, La","https://etso.es/informes/analisis-estilometrico-la-casa-de-austria"
"Casa de los celos, La","https://etso.es/informes/analisis-estilometrico-la-casa-de-los-celos"
"Casa de los linajes, La","https://etso.es/informes/analisis-estilometrico-la-casa-de-los-linajes"
"Casa del tahúr, La","https://etso.es/informes/analisis-estilometrico-la-casa-del-tahur"
"Casados por fuerza, y ejemplo de desdichas, Los - Del engaño hacer virtud","https://etso.es/informes/analisis-estilometrico-casados-por-fuerza-y-ejemplo-de-desdichas-los-del-engano-hacer"
"Casamiento con celos y rey don Pedro de Aragón","https://etso.es/informes/analisis-estilometrico-casamiento-con-celos-y-rey-don-pedro-de-aragon"
"Casamiento de la Calle Mayor con el Prado viejo, El","https://etso.es/informes/analisis-estilometrico-el-casamiento-de-la-calle-mayor-con-el-prado-viejo"
"Casamiento en la muerte, El","https://etso.es/informes/analisis-estilometrico-el-casamiento-en-la-muerte"
"Casamiento Fingido, El","https://etso.es/informes/analisis-estilometrico-el-casamiento-fingido"
"Casarse por vengarse","https://etso.es/informes/analisis-estilometrico-casarse-por-vengarse"
"Casarse sin hablarse","https://etso.es/informes/analisis-estilometrico-casarse-sin-hablarse"
"Cascabel del demonio, El","https://etso.es/informes/analisis-estilometrico-el-cascabel-del-demonio"
"Castelvines y Monteses","https://etso.es/informes/analisis-estilometrico-castelvines-y-monteses"
"Castigando premia amor","https://etso.es/informes/analisis-estilometrico-castigando-premia-amor"
"Castigar por defender","https://etso.es/informes/analisis-estilometrico-castigar-por-defender"
"Castigo de la lascivia, El","https://etso.es/informes/analisis-estilometrico-el-castigo-de-la-lascivia"
"Castigo de la miseria, El","https://etso.es/informes/analisis-estilometrico-el-castigo-de-la-miseria"
"Castigo del discreto, El","https://etso.es/informes/analisis-estilometrico-el-castigo-del-discreto"
"Castigo del penseque, El","https://etso.es/informes/analisis-estilometrico-el-castigo-del-penseque"
"Castigo en la arrogancia, El (Burlesca)","https://etso.es/informes/analisis-estilometrico-el-castigo-en-la-arrogancia-burlesca"
"Castigo en su cautela, El","https://etso.es/informes/analisis-estilometrico-el-castigo-en-su-cautela"
"Castigo más piadoso, al soberbio más cruel, El","https://etso.es/informes/analisis-estilometrico-el-castigo-mas-piadoso-al-soberbio-mas-cruel"
"Castigo sin venganza, El","https://etso.es/informes/analisis-estilometrico-el-castigo-sin-venganza"
"Castillo de Lindabridis, El","https://etso.es/informes/analisis-estilometrico-castillo-de-lindabridis-el-0"
"Catalán Serrallonga, El","https://etso.es/informes/analisis-estilometrico-el-catalan-serrallonga"
"Católica princesa Leopolda, prima de doña Margarita de Austria, Reina de España y elección del emperador Matías, La","https://etso.es/informes/analisis-estilometrico-la-catolica-princesa-leopolda-prima-de-dona-margarita-de-austria"
